INFO 2022-10-14 11:41:53 (2582806) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L50 - folder exists: stories for arshan
INFO 2022-10-14 11:41:53 (2582840) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L44 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:test
INFO 2022-10-14 11:41:53 (2582840) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L44 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:test
INFO 2022-10-14 11:41:53 (2582860) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L50 - folder exists: test
INFO 2022-10-14 11:41:53 (2582860) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L50 - folder exists: test
INFO 2022-10-14 11:41:53 (2582882) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582882) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582914) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582914) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582927) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\cars-bad-buy.ipynbTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582927) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\cars-bad-buy.ipynbTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
